p_match;inns;bat;p_bat;team_bat;bowl;p_bowl;team_bowl;ball;outcome;score;out;dismissal;over;date;year;ground;country;winner;toss;bat_hand;bowl_style;bowl_kind;batruns;ballfaced;bowlruns;bat_out;wagonX;wagonY;wagonZone
1216540;1;AB de Villiers;44936;Royal Challengers Bangalore;Pat Cummins;489889;Kolkata Knight Riders;2;six;6;FALSE;;17;12/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RF;pace bowler;6;1;6;TRUE;105;345;5
1216540;1;AB de Villiers;44936;Royal Challengers Bangalore;Pat Cummins;489889;Kolkata Knight Riders;3;four;4;FALSE;;17;12/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RF;pace bowler;4;1;4;TRUE;315;308;4
1216540;1;AB de Villiers;44936;Royal Challengers Bangalore;Pat Cummins;489889;Kolkata Knight Riders;6;six;6;FALSE;;17;12/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RF;pace bowler;6;1;6;TRUE;314;307;4
1216512;2;Kane Williamson;277906;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;5;18/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;-;Sunrisers Hyderabad;RHB;RF;pace bowler;4;1;4;TRUE;352;234;3
1304071;2;Kane Williamson;277906;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;7;four;4;FALSE;;2;15/04/2022;2022;Brabourne Stadium, Mumbai;India;Sunrisers Hyderabad;Sunrisers Hyderabad;RHB;RF;pace bowler;4;1;4;TRUE;131;10;8
1304071;2;Kane Williamson;277906;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;5;wide;5;FALSE;;4;15/04/2022;2022;Brabourne Stadium, Mumbai;India;Sunrisers Hyderabad;Sunrisers Hyderabad;RHB;RF;pace bowler;0;0;5;TRUE;0;0;0
1216526;2;Quinton de Kock;379143;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;1;four;4;FALSE;;4;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;52;305;5
1216526;2;Quinton de Kock;379143;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;4;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;41;276;6
1254078;1;Chris Jordan;288992;Punjab Kings;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;19;26/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;340;102;2
1254078;1;Chris Jordan;288992;Punjab Kings;Pat Cummins;489889;Kolkata Knight Riders;4;six;6;FALSE;;19;26/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;356;100;2
1254067;1;Glenn Maxwell;325026;Royal Challengers Bangalore;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;5;18/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RF;pace bowler;4;1;4;TRUE;235;13;1
1254067;1;Glenn Maxwell;325026;Royal Challengers Bangalore;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;9;18/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RF;pace bowler;4;1;4;TRUE;27;260;6
1254067;1;Glenn Maxwell;325026;Royal Challengers Bangalore;Pat Cummins;489889;Kolkata Knight Riders;8;four;4;FALSE;;14;18/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;RF;pace bowler;4;1;4;TRUE;53;59;7
1216512;2;Jonny Bairstow;297433;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;6;four;4;FALSE;;5;18/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;-;Sunrisers Hyderabad;RHB;RF;pace bowler;4;1;4;TRUE;328;74;2
1254060;2;Jonny Bairstow;297433;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;1;four;4;FALSE;;9;11/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Kolkata Knight Riders;Sunrisers Hyderabad;RHB;RF;pace bowler;4;1;4;TRUE;181;361;4
1216504;2;Jos Buttler;308967;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;5;six;6;FALSE;;4;30/09/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kolkata Knight Riders;Rajasthan Royals;RHB;RF;pace bowler;6;1;6;TRUE;248;13;1
1216530;2;Jos Buttler;308967;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;1;four;4;FALSE;;5;01/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kolkata Knight Riders;Rajasthan Royals;RHB;RF;pace bowler;4;1;4;TRUE;25;254;6
1304076;1;Jos Buttler;308967;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;3;four;4;FALSE;;5;18/04/2022;2022;Brabourne Stadium, Mumbai;India;Rajasthan Royals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;150;360;5
1304076;1;Jos Buttler;308967;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;5;four;4;FALSE;;7;18/04/2022;2022;Brabourne Stadium, Mumbai;India;Rajasthan Royals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;143;360;5
1304076;1;Jos Buttler;308967;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;3;four;4;FALSE;;13;18/04/2022;2022;Brabourne Stadium, Mumbai;India;Rajasthan Royals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;339;94;2
1304076;1;Jos Buttler;308967;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;6;four;4;FALSE;;13;18/04/2022;2022;Brabourne Stadium, Mumbai;India;Rajasthan Royals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;55;48;7
1304076;1;Jos Buttler;308967;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;2;six;6;FALSE;;17;18/04/2022;2022;Brabourne Stadium, Mumbai;India;Rajasthan Royals;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;216;360;4
1216508;1;Hardik Pandya;625371;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;5;four;4;FALSE;;17;23/09/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;357;209;3
1216508;1;Hardik Pandya;625371;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;6;four;4;FALSE;;17;23/09/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;354;145;2
1216508;1;Hardik Pandya;625371;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;8;six;6;FALSE;;17;23/09/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;361;260;3
1216526;2;Hardik Pandya;625371;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;16;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;279;338;4
1216526;2;Hardik Pandya;625371;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;16;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;188;361;4
1216526;2;Hardik Pandya;625371;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;5;six;6;FALSE;;16;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;347;95;2
1216530;2;Ben Stokes;311158;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;1;01/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kolkata Knight Riders;Rajasthan Royals;LHB;RF;pace bowler;4;1;4;TRUE;97;30;8
1216530;2;Ben Stokes;311158;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;5;six;6;FALSE;;1;01/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kolkata Knight Riders;Rajasthan Royals;LHB;RF;pace bowler;6;1;6;TRUE;155;2;8
1254072;1;Moeen Ali;8917;Chennai Super Kings;Pat Cummins;489889;Kolkata Knight Riders;4;wide;5;FALSE;;15;21/04/2021;2021;Wankhede Stadium, Mumbai;India;Chennai Super Kings;Kolkata Knight Riders;LHB;RF;pace bowler;0;0;5;TRUE;0;0;0
1254082;2;Rishabh Pant;931581;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;16;29/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Delhi Capitals;Delhi Capitals;LHB;RF;pace bowler;4;1;4;TRUE;332;283;3
1304065;1;Rishabh Pant;931581;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;7;six;6;FALSE;;12;10/04/2022;2022;Brabourne Stadium, Mumbai;India;Delhi Capitals;Kolkata Knight Riders;LHB;RF;pace bowler;6;1;6;TRUE;211;359;4
1216508;1;Rohit Sharma;34102;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;2;six;6;FALSE;;5;23/09/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;356;230;3
1216508;1;Rohit Sharma;34102;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;6;six;6;FALSE;;5;23/09/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;350;260;3
1216526;2;Rohit Sharma;34102;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;1;leg bye;4;FALSE;;2;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;0;1;0;TRUE;0;0;0
1216526;2;Rohit Sharma;34102;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;3;four;4;FALSE;;2;16/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;263;25;1
1216512;2;David Warner;219889;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;1;leg bye;4;FALSE;;14;18/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;-;Sunrisers Hyderabad;LHB;RF;pace bowler;0;1;0;TRUE;0;0;0
1216512;2;David Warner;219889;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;5;four;4;FALSE;;14;18/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;-;Sunrisers Hyderabad;LHB;RF;pace bowler;4;1;4;TRUE;192;357;4
1216545;1;David Warner;219889;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;6;26/09/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Kolkata Knight Riders;Sunrisers Hyderabad;LHB;RF;pace bowler;4;1;4;TRUE;9;142;7
1304065;1;David Warner;219889;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;1;four;4;FALSE;;4;10/04/2022;2022;Brabourne Stadium, Mumbai;India;Delhi Capitals;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;352;250;3
1304065;1;David Warner;219889;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;4;10/04/2022;2022;Brabourne Stadium, Mumbai;India;Delhi Capitals;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;348;261;3
1254082;2;Shikhar Dhawan;28235;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;8;29/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Delhi Capitals;Delhi Capitals;LHB;RF;pace bowler;4;1;4;TRUE;226;5;1
1254082;2;Shikhar Dhawan;28235;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;3;six;6;FALSE;;14;29/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Delhi Capitals;Delhi Capitals;LHB;RF;pace bowler;6;1;6;TRUE;37;72;7
1254078;1;Mayank Agarwal;398438;Punjab Kings;Pat Cummins;489889;Kolkata Knight Riders;2;six;6;FALSE;;2;26/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;143;5;8
1216530;2;Steven Smith;267192;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;3;01/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kolkata Knight Riders;Rajasthan Royals;RHB;RF;pace bowler;4;1;4;TRUE;319;77;2
1254075;2;Sanju Samson;425943;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;2;six;6;FALSE;;9;24/04/2021;2021;Wankhede Stadium, Mumbai;India;Rajasthan Royals;Rajasthan Royals;RHB;RF;pace bowler;6;1;6;TRUE;336;287;3
1216530;2;Robin Uthappa;35582;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;1;six;6;FALSE;;1;01/11/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kolkata Knight Riders;Rajasthan Royals;RHB;RF;pace bowler;6;1;6;TRUE;346;67;2
1254062;1;Suryakumar Yadav;446507;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;6;13/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;14;117;7
1254062;1;Suryakumar Yadav;446507;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;5;six;6;FALSE;;10;13/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Mumbai Indians;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;353;110;2
1304071;2;Rahul Tripathi;446763;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;4;15/04/2022;2022;Brabourne Stadium, Mumbai;India;Sunrisers Hyderabad;Sunrisers Hyderabad;RHB;RF;pace bowler;4;1;4;TRUE;29;270;6
1304065;1;Shardul Thakur;475281;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;1;four;4;FALSE;;20;10/04/2022;2022;Brabourne Stadium, Mumbai;India;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;82;330;5
1304065;1;Shardul Thakur;475281;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;6;six;6;FALSE;;20;10/04/2022;2022;Brabourne Stadium, Mumbai;India;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;324;309;3
1216497;2;Shreyas Iyer;642519;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;1;24/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Kolkata Knight Riders;Delhi Capitals;RHB;RF;pace bowler;4;1;4;TRUE;284;332;4
1216515;1;Shreyas Iyer;642519;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;6;four;4;FALSE;;14;03/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;20;260;6
1216515;1;Shreyas Iyer;642519;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;1;six;6;FALSE;;17;03/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;331;290;3
1216515;1;Shreyas Iyer;642519;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;17;03/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;236;7;1
1216515;1;Shreyas Iyer;642519;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;5;four;4;FALSE;;17;03/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;49;308;5
1304060;1;Ishan Kishan;720471;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;6;06/04/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Kolkata Knight Riders;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;158;361;5
1304102;2;Ishan Kishan;720471;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;2;leg bye;4;FALSE;;2;09/05/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Kolkata Knight Riders;Mumbai Indians;LHB;RF;pace bowler;0;1;0;TRUE;0;0;0
1304102;2;Ishan Kishan;720471;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;5;four;4;FALSE;;2;09/05/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Kolkata Knight Riders;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;213;356;4
1304102;2;Ishan Kishan;720471;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;1;four;4;FALSE;;4;09/05/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Kolkata Knight Riders;Mumbai Indians;LHB;RF;pace bowler;4;1;4;TRUE;187;358;4
1254072;1;Ravindra Jadeja;234675;Chennai Super Kings;Pat Cummins;489889;Kolkata Knight Riders;6;six;6;FALSE;;20;21/04/2021;2021;Wankhede Stadium, Mumbai;India;Chennai Super Kings;Kolkata Knight Riders;LHB;RF;pace bowler;6;1;6;TRUE;33;283;6
1216508;1;Saurabh Tiwary;35390;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;1;four;4;FALSE;;15;23/09/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;167;355;5
1216508;1;Saurabh Tiwary;35390;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;2;six;6;FALSE;;15;23/09/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Kolkata Knight Riders;LHB;RF;pace bowler;6;1;6;TRUE;108;346;5
1216497;2;Ravichandran Ashwin;26421;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;6;four;4;FALSE;;17;24/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Kolkata Knight Riders;Delhi Capitals;RHB;RF;pace bowler;4;1;4;TRUE;326;301;3
1216497;2;Ravichandran Ashwin;26421;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;1;four;4;FALSE;;19;24/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Kolkata Knight Riders;Delhi Capitals;RHB;RF;pace bowler;4;1;4;TRUE;40;298;6
1216515;1;Prithvi Shaw;1070168;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;1;03/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;292;328;4
1216515;1;Prithvi Shaw;1070168;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;3;03/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;335;283;3
1216515;1;Prithvi Shaw;1070168;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;5;six;6;FALSE;;3;03/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;349;258;3
1254082;2;Prithvi Shaw;1070168;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;8;29/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Delhi Capitals;Delhi Capitals;RHB;RF;pace bowler;4;1;4;TRUE;102;345;5
1304065;1;Prithvi Shaw;1070168;Delhi Capitals;Pat Cummins;489889;Kolkata Knight Riders;7;six;6;FALSE;;4;10/04/2022;2022;Brabourne Stadium, Mumbai;India;Delhi Capitals;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;341;96;2
1216536;2;Ruturaj Gaikwad;1060380;Chennai Super Kings;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;3;29/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Chennai Super Kings;Chennai Super Kings;RHB;RF;pace bowler;4;1;4;TRUE;49;302;5
1216536;2;Ruturaj Gaikwad;1060380;Chennai Super Kings;Pat Cummins;489889;Kolkata Knight Riders;4;wide;5;FALSE;;3;29/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Chennai Super Kings;Chennai Super Kings;RHB;RF;pace bowler;0;0;5;TRUE;0;0;0
1254072;1;Ruturaj Gaikwad;1060380;Chennai Super Kings;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;2;21/04/2021;2021;Wankhede Stadium, Mumbai;India;Chennai Super Kings;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;37;286;6
1254072;1;Ruturaj Gaikwad;1060380;Chennai Super Kings;Pat Cummins;489889;Kolkata Knight Riders;6;six;6;FALSE;;2;21/04/2021;2021;Wankhede Stadium, Mumbai;India;Chennai Super Kings;Kolkata Knight Riders;RHB;RF;pace bowler;6;1;6;TRUE;358;121;2
1254072;1;Ruturaj Gaikwad;1060380;Chennai Super Kings;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;6;21/04/2021;2021;Wankhede Stadium, Mumbai;India;Chennai Super Kings;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;20;102;7
1304076;1;Riyan Parag;1079434;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;7;four;4;FALSE;;17;18/04/2022;2022;Brabourne Stadium, Mumbai;India;Rajasthan Royals;Kolkata Knight Riders;RHB;RF;pace bowler;4;1;4;TRUE;315;60;2
1216494;2;Devdutt Padikkal;1119026;Royal Challengers Bangalore;Pat Cummins;489889;Kolkata Knight Riders;4;four;4;FALSE;;3;21/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Royal Challengers Bangalore;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;264;341;4
1216540;1;Devdutt Padikkal;1119026;Royal Challengers Bangalore;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;3;12/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;LHB;RF;pace bowler;4;1;4;TRUE;348;261;3
1216540;1;Devdutt Padikkal;1119026;Royal Challengers Bangalore;Pat Cummins;489889;Kolkata Knight Riders;3;four;4;FALSE;;3;12/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;LHB;RF;pace bowler;4;1;4;TRUE;348;111;2
1304076;1;Devdutt Padikkal;1119026;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;1;four;4;FALSE;;7;18/04/2022;2022;Brabourne Stadium, Mumbai;India;Rajasthan Royals;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;263;11;1
1304076;1;Devdutt Padikkal;1119026;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;7;18/04/2022;2022;Brabourne Stadium, Mumbai;India;Rajasthan Royals;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;360;209;3
1254075;2;Yashasvi Jaiswal;1151278;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;2;four;4;FALSE;;2;24/04/2021;2021;Wankhede Stadium, Mumbai;India;Rajasthan Royals;Rajasthan Royals;LHB;RF;pace bowler;4;1;4;TRUE;43;294;6
1254075;2;Yashasvi Jaiswal;1151278;Rajasthan Royals;Pat Cummins;489889;Kolkata Knight Riders;3;four;4;FALSE;;2;24/04/2021;2021;Wankhede Stadium, Mumbai;India;Rajasthan Royals;Rajasthan Royals;LHB;RF;pace bowler;4;1;4;TRUE;332;80;2
1216512;2;Abdul Samad;1175485;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;5;six;6;FALSE;;16;18/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;-;Sunrisers Hyderabad;RHB;RF;pace bowler;6;1;6;TRUE;363;217;3
1254060;2;Abdul Samad;1175485;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;2;six;6;FALSE;;19;11/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Kolkata Knight Riders;Sunrisers Hyderabad;RHB;RF;pace bowler;6;1;6;TRUE;328;298;3
1254060;2;Abdul Samad;1175485;Sunrisers Hyderabad;Pat Cummins;489889;Kolkata Knight Riders;4;six;6;FALSE;;19;11/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Kolkata Knight Riders;Sunrisers Hyderabad;RHB;RF;pace bowler;6;1;6;TRUE;207;358;4
1304060;1;Tilak Varma;1170265;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;1;six;6;FALSE;;16;06/04/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Kolkata Knight Riders;Kolkata Knight Riders;LHB;RF;pace bowler;6;1;6;TRUE;141;11;8
1304060;1;Tilak Varma;1170265;Mumbai Indians;Pat Cummins;489889;Kolkata Knight Riders;5;four;4;FALSE;;16;06/04/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Kolkata Knight Riders;Kolkata Knight Riders;LHB;RF;pace bowler;4;1;4;TRUE;220;357;4
